景区名称	地区	景区等级	经度	纬度	
怀来黄龙山庄	河北	4A	115.467075076286	40.5078965529911	
桥西大境门风景区	河北	4A	114.898800992027	40.8515709825412	
蔚县小五台·金河景区	河北	4A	114.965832549182	39.950222030729	
赤城温泉度假村	河北	4A	115.757828991887	40.907288920014	
沽源沽水福源度假村	河北	4A	115.719680022981	41.6706938464784	
沽源天鹅湖旅游度假村	河北	4A	115.703862030747	41.7339779031139	
下花园鸡鸣山风景旅游区	河北	4A	115.31159968235	40.4737702109393	
三祖圣地——黄帝城文化旅游区	河北	4A	115.422160968585	40.2271870549424	
角山景区	河北	4A	119.741096002876	40.0525460567616	
长寿山景区	河北	4A	119.746911003933	40.0734960631334	
乐岛海洋王国	河北	4A	119.764216500261	39.9617586015073	
鸽子窝公园	河北	4A	119.533232779055	39.8431322722481	
集发农业观光园	河北	4A	119.425776036663	39.8229186424844	
秦皇岛野生动物园	河北	4A	119.527655020483	39.8765099894955	
碧螺塔海上酒吧公园	河北	4A	119.541399004955	39.8266899941386	
联峰山景区	河北	4A	119.477457259432	39.8307937324198	
秦皇求仙入海处	河北	4A	119.628152590089	39.9204490179484	
新澳海底世界	河北	4A	119.57014900331	39.9119930955047	
旅游滑沙活动中心景区	河北	4A	119.320138991742	39.6425740626361	
华夏庄园景区	河北	4A	119.189208987391	39.7393428838516	
华侨城南戴河国际旅游度假区	河北	4A	119.361792789426	39.7399350995021	
祖山景区	河北	4A	119.464222883676	40.1487928373951	
渔岛海洋温泉景区	河北	4A	119.294747488197	39.6076378844248	
沙雕海洋乐园	河北	4A	119.310295359964	39.6256362375501	
遵化万佛园景区	河北	4A	117.630835685295	40.1941818526836	
乐亭县李大钊纪念馆及故居	河北	4A	119.092161000773	39.3927500989902	
迁西县景忠山旅游区	河北	4A	118.205658955705	40.198781062125	
迁西县青山关旅游区	河北	4A	118.528595025522	40.4089910429361	
唐山市南湖景区	河北	4A	118.164979011024	39.5969793447564	
乐亭月坨岛景区（含三岛旅游码头）	河北	4A	118.881581390921	39.1639543899481	
唐山市曹妃甸湿地景区	河北	4A	118.455155	39.297436	
唐山开滦国家矿山公园	河北	4A	118.205214384308	39.6284257378141	
唐山市丰南唐津运河旅游区	河北	4A	118.083914843837	39.5685466111301	
唐山市滦县青龙山景区	河北	4A	118.451901024811	39.8525130810188	
唐山市迁安山叶口景区	河北	4A	118.533739531348	39.9901923288471	
滦州古城景区	河北	4A	118.764424296479	39.7483318171871	
菩提岛景区	河北	4A	118.842350772351	39.1443932823525	
第一城	河北	4A	116.913357996509	39.7202010633183	
茗汤温泉度假村	河北	4A	116.364921102996	39.1608669130753	
金丰农科园	河北	4A	116.726479279232	39.5906375717459	
金钥匙家居	河北	4A	117.027564247181	39.7547396555514	
易水湖景区	河北	4A	115.228941022882	39.3124510596374	
易县狼牙山风景区	河北	4A	115.183747272675	39.1390026731578	
清西陵景区	河北	4A	115.351205972285	39.3472880344976	
曲阳北岳庙景区	河北	4A	114.703706282726	38.6274895007873	
虎山风景区	河北	4A	114.570452990834	38.9370540431873	
满城汉墓景区	河北	4A	115.308496126643	38.9543168732325	
奥润顺达节能门窗工业旅游景区	河北	4A	115.957093006552	39.3060976223196	
白沟新城和道国际箱包城旅游景区	河北	4A	116.066174334459	39.1540297360891	
鱼谷洞景区	河北	4A	115.418448631234	39.7680748584128	
晋察冀边区革命纪念馆	河北	4A	114.183550382262	38.7381221914383	
直隶总督署博物馆	河北	4A	115.503950607301	38.8655348973111	
刘伶醉景区	河北	4A	115.659957259117	39.0210641514176	
阜平天生桥景区	河北	4A	113.894089397781	38.8686266925751	
吴桥杂技大世界	河北	4A	116.392496027913	37.6479545480323	
东光铁佛寺	河北	4A	116.544816303407	37.8820560197768	
衡水湖景区	河北	4A	115.660719022189	37.657744992391	
武强年画博物馆	河北	4A	115.987568919283	38.0438092883471	
邢台县天河山景区	河北	4A	113.808578977642	37.1010739701392	
邢台县前南峪生态旅游区	河北	4A	113.926067546817	37.170119745258	
内丘扁鹊庙景区	河北	4A	114.279608436207	37.3170557148463	
邢台县太行奇峡群景区	河北	4A	113.832437971987	37.1435629729814	
临城崆山白云洞旅游区	河北	4A	114.445731625015	37.4724233367026	
邢台县云梦山景区	河北	4A	113.935471278387	37.3337281574301	
邢台县天梯山景区	河北	4A	114.262565245089	37.110665942332	
邢台县九龙峡景区	河北	4A	113.867867141301	37.1924592761053	
邢台县紫金山	河北	4A	113.803416505707	37.0261981260271	
丛台公园	河北	4A	114.496836944122	36.6224377570945	
八路军129师司令部旧址	河北	4A	113.641927046212	36.5933494822564	
朝阳沟	河北	4A	113.804218602697	36.9262761045754	
京娘湖风景区	河北	4A	113.957511653227	36.9081415675112	
东山文化博艺园	河北	4A	114.25231234532	36.7154893387071	
响堂山风景名胜区	河北	4A	114.176813989242	36.5471239344095	
赵苑公园	河北	4A	114.479253871392	36.6302720116257	
长寿村	河北	4A	113.84259699883	37.0058909441025	
太行五指山旅游区	河北	4A	113.670022000189	36.5287369455205	
冀晋鲁豫革命纪念园	河北	4A	114.183550382262	38.7381221914383	
七步沟	河北	4A	113.881628193578	36.9387120909167	
晋祠博物馆	山西	4A	112.448155918403	37.7152113051196	
中国煤炭博物馆	山西	4A	112.53499313578	37.8630063951758	
动物园	山西	4A	112.590427029817	37.916817026589	
太原森林公园	山西	4A	112.540455821417	37.9154927161169	
汾河旅游区	山西	4A	112.54284800899	37.8991220314768	
东湖醋园旅游区	山西	4A	112.602577240654	37.8845432816182	
蒙山景区	山西	4A	112.456342805329	37.7802358829562	
清徐宝源老醋坊景区	山西	4A	112.375195994035	37.5135799417487	
台骀山滑世界景区	山西	4A	112.727554982865	37.8802369249642	
六味斋云梦坞景区	山西	4A	112.463643963022	37.5599370292569	
紫林醋文化产业园景区	山西	4A	112.466318847339	37.5165282950422	
浑源恒山景区	山西	4A	113.73105179857	39.6676179804154	
晋华宫矿井下游景区 	山西	4A	113.144296	40.10881	
华严寺 	山西	4A	113.301458	40.098747	
善化寺	山西	4A	113.306662272253	40.0932611654315	
城墙景区	山西	4A	113.308657498621	40.089436157667	
大同方特欢乐世界景区	山西	4A	113.374816351972	40.065787684139	
大同魏都水世界	山西	4A	113.296135389303	40.030542090316	
应县木塔景区 	山西	4A	113.195635	39.572146	
右玉生态旅游区	山西	4A	112.442142032505	39.9790011044079	
崇福寺	山西	4A	112.438855581797	39.3214743863993	
怀仁县金沙滩生态旅游区	山西	4A	113.0061930029	39.7768170587769	
河边民俗博物馆	山西	4A	113.116330019443	38.5957900976636	
万年冰洞旅游区	山西	4A	112.162056033818	38.9525041083582	
芦芽山生态旅游区	山西	4A	112.084013766367	38.8373632098257	
汾河源头旅游区	山西	4A	112.104655479528	38.8263305350372	
定襄县凤凰山植物园	山西	4A	112.845036455427	38.609437179471	
云中河景区	山西	4A	112.726923384261	38.4911778934074	
禹王洞景区	山西	4A	112.839656773219	38.3169836326518	
忻州滹源景区	山西	4A	113.293941008604	39.1866830407906	
原平天涯山景区	山西	4A	112.80855025002	38.7277921516291	
翠枫山自然风景区	山西	4A	113.441829583695	37.789817223849	
藏山旅游风景名胜区	山西	4A	113.374940407963	38.2266360971396	
桃林沟景区	山西	4A	113.563180327579	37.9000274341518	
盂县大汖温泉度假区	山西	4A	113.484263739375	38.4450782841582	
双林寺彩塑艺术馆	山西	4A	112.138049627539	37.1765472957576	
常家庄园	山西	4A	112.644480138455	37.5491133598062	
镇国寺	山西	4A	112.284032806813	37.2917809528309	
王家大院旅游景区	山西	4A	111.880403031	36.9021509238157	
乌金山景区	山西	4A	112.78082503859	37.8847080375622	
麻田八路军总部纪念馆景区	山西	4A	113.51645047495	36.7952161311708	
昔阳县大寨景区	山西	4A	113.728080024282	37.5696740229645	
石膏山	山西	4A	111.922878957887	36.7337468390517	
红崖峡谷	山西	4A	111.96402072143	36.8407235379804	
左权县太行龙泉景区	山西	4A	113.426359774677	36.9958904408518	
张壁古堡景区	山西	4A	111.979558532175	36.9686710922481	
榆次老城景区	山西	4A	112.756463981296	37.6851439997458	
九龙国际文化生态旅游区	山西	4A	112.686814851716	37.7986446346111	
渠家大院文化旅游区	山西	4A	112.335343658221	37.3633076844511	
汾酒文化景区	山西	4A	111.909496990535	37.3452734856057	
卦山景区	山西	4A	112.142042865023	37.5779373967362	
玄中寺景区	山西	4A	112.091754285285	37.570889394448	
胜溪湖森林公园景区	山西	4A	111.793313030452	37.132842873809	
孝河湿地公园	山西	4A	111.757167013342	37.1446219323137	
贾家庄文化生态旅游区	山西	4A	111.836367466087	37.3014720930492	
北武当山风景名胜区	山西	4A	111.357828532781	37.7822210267486	
金龙山风景区	山西	4A	111.696944522123	37.1388906443036	
太行山大峡谷景区	山西	4A	113.427131059788	35.9438598886781	
天脊山景区	山西	4A	113.646918031625	36.1667168380165	
太行水乡景区	山西	4A	113.630193469471	36.357363224953	
通天峡景区	山西	4A	113.605424850966	36.2121803953652	
仙堂山景区	山西	4A	113.174901964118	36.6364218968343	
黄崖洞景区	山西	4A	113.389517570796	36.8007267226748	
八路军太行纪念馆	山西	4A	112.862734601093	36.8390157824638	
八路军文化园景区	山西	4A	112.864711412198	36.8400866090965	
太行龙洞景区	山西	4A	113.297576540833	36.779240200222	
振兴小镇景区	山西	4A	113.137249	35.900476	
壶关欢乐太行谷景区	山西	4A	113.244750966674	36.1750538810045	
王莽岭景区	山西	4A	113.592216975223	35.698519924315	
珏山青莲寺景区	山西	4A	113.002395057035	35.4634580505295	
蟒河生态景区	山西	4A	112.447547496081	35.2617195944971	
柳氏民居	山西	4A	112.156574663427	35.5638455226192	
历山原生态农耕文化旅游区	山西	4A	113.390503371263	37.0871314435116	
阳城天官王府景区	山西	4A	112.565942814837	35.5246783923246	
泽州大阳古镇景区	山西	4A	112.802053974063	35.673818872352	
高平炎帝陵景区	山西	4A	113.011317746004	35.9080999926781	
壶口瀑布旅游区	山西	4A	110.458712032589	36.1362538509786	
尧庙-华门旅游区	山西	4A	111.503402084742	36.0564910273756	
乡宁云丘山景区	山西	4A	111.02745602046	35.7596367886771	
古县牡丹文化旅游区	山西	4A	112.021391451978	36.2120622409642	
隰县小西天景区	山西	4A	110.940428002992	36.7062398858821	
汾河公园	山西	4A	112.173652888461	37.9206763065042	
蒲县东岳庙景区	山西	4A	111.119888513367	36.3978339197718	
侯马彭真纪念馆	山西	4A	111.363037087789	35.6077553490441	
晋国博物馆景区	山西	4A	111.575368213724	35.7426417169313	
临汾人祖山景区	山西	4A	110.808026035232	36.287326490736	
曲沃晋园景区	山西	4A	111.500046374679	35.6451932840207	
洪洞广胜寺景区	山西	4A	111.817322850293	36.306422061097	
普救寺旅游区	山西	4A	110.340159330707	34.8508371319642	
关帝庙旅游区	山西	4A	110.856356308958	34.9136370379024	
永乐宫旅游区	山西	4A	110.699723807694	34.7265719153165	
盐湖景区	山西	4A	110.856356308958	34.9136370379024	
垣曲历山景区	山西	4A	112.020013002173	35.3413109071874	
李家大院旅游区	山西	4A	110.730831947843	35.2955221315051	
五老峰风景名胜区	山西	4A	110.601816591856	34.8044689556596	
鹳雀楼景区	山西	4A	110.277018424546	34.8459024102659	
神潭大峡谷景区	山西	4A	110.438013007536	34.8392709632998	
圣天湖景区	山西	4A	110.910666602463	34.7091653840569	
运城大禹渡黄河景区	山西	4A	110.768238018093	34.6691499547365	
二连盆地白垩纪恐龙地质公园	内蒙古	4A	112.025349026732	43.728275145249	
满洲里市扎赉诺尔猛犸旅游区	内蒙古	4A	117.684184602491	49.5045003599981	
额济纳旗黑城.弱水胡杨风景区	内蒙古	4A	100.984171979815	41.8282548686096	
阿左旗定远营古城旅游区	内蒙古	4A	105.684147011429	38.8449640519749	
越野e族阿拉善梦想沙漠汽车航空乐园景区	内蒙古	4A	105.160818924717	38.6708096890147	
东风航天城旅游区	内蒙古	4A	100.290861044842	40.9776639658088	
金沙堡地生态旅游区	内蒙古	4A	106.683743025287	39.6518511891824	
大漠胡杨生态旅游区	内蒙古	4A	101.055905986653	41.9344378718147	
阿拉善盟贺兰山福因寺（北寺）旅游区	内蒙古	4A	105.88092092322	38.9867616139396	
阿左旗腾格里沙漠天鹅湖旅游区	内蒙古	4A	105.384327037299	38.7780130254949	
阿拉善盟通湖草原旅游区	内蒙古	4A	104.944046756002	37.6037121582982	
阿拉善盟腾格里达来月亮湖沙漠生态旅游区	内蒙古	4A	105.164192960213	38.4697741807926	
阿拉善盟广宗寺（南寺）生态旅游区	内蒙古	4A	105.796816980018	38.6707701093407	
额济纳旗胡杨林生态旅游区	内蒙古	4A	101.087035955627	41.9676748775811	
阿右旗巴丹吉林沙漠旅游区	内蒙古	4A	102.376931971312	39.4722411087308	
乌海湖休闲度假旅游区	内蒙古	4A	106.788909986935	39.6651899980163	
当代中国书法艺术馆景区	内蒙古	4A	106.794848774492	39.6604366772081	
阳光田宇国际酒庄	内蒙古	4A	106.787162064073	39.4047866615863	
乌海市蒙根花生态休闲区	内蒙古	4A	106.820699401983	39.8054073093854	
金沙湾生态旅游景区	内蒙古	4A	106.865686002939	39.7654211013598	
河套农耕文化博览园	内蒙古	4A	108.219304577602	41.0622160583187	
河套酒业工业旅游区	内蒙古	4A	111.768055194767	40.8761259328587	
黄河三盛公国家水利风景区	内蒙古	4A	107.036842756841	40.3175395831548	
黄河河套文化旅游区	内蒙古	4A	107.395890169177	40.7319104840168	
纳林湖旅游区	内蒙古	4A	106.651437803215	40.5321685338178	
布龙湖温泉度假区	内蒙古	4A	107.523048188692	38.9314613789024	
碧海阳光温泉旅游区	内蒙古	4A	107.7198150937	38.9042397340124	
鄂尔多斯羊绒工业旅游区	内蒙古	4A	109.82750904227	39.8128240586476	
万家惠欢乐世界游乐园	内蒙古	4A	109.950484820822	39.8509452019426	
鄂尔多斯野生动物园	内蒙古	4A	109.897070227741	39.8451875550176	
东联动漫城	内蒙古	4A	109.719455016544	39.8547650610868	
九城宫旅游度假区	内蒙古	4A	109.779636994185	39.7980661166013	
马兰花草原旅游景区	内蒙古	4A	106.677657005457	38.3869689976784	
城川红色文化旅游区	内蒙古	4A	109.800160939494	39.6010095269434	
大沙头生态文化旅游区	内蒙古	4A	107.454390788395	38.16221909036	
准格尔黄河大峡谷旅游区	内蒙古	4A	111.466257421396	39.6190854853708	
水镜湖休闲度假旅游区	内蒙古	4A	110.657405533424	40.0703875842386	
油松王旅游区	内蒙古	4A	110.652317980169	39.429766922399	
准格尔召旅游区	内蒙古	4A	110.157482257792	39.6055701701529	
佛教文化博览园	内蒙古	4A	108.219304577602	41.0622160583187	
蒙古源流旅游区	内蒙古	4A	109.745657869626	39.5093643511936	
苏泊罕草原旅游景区	内蒙古	4A	109.365876667814	39.6755738088898	
康巴什旅游区	内蒙古	4A	109.865234460128	39.6139692642142	
三盛公水利风景区	内蒙古	4A	107.036842756841	40.3175395831548	
成吉思汗察罕苏力德游牧生态旅游区	内蒙古	4A	108.937506031137	38.4648857461738	
萨拉乌苏旅游区	内蒙古	4A	108.790897721059	37.9837215953516	
七星湖旅游区	内蒙古	4A	108.309805534002	40.6807578010495	
